xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0.24148,3593.3,4534.7,9.4826,26.843,42.382,2717.1,75.814,120.49,0.32611,80.213,51.785,2646.3,25.914,48.329,3112.4,22.163,65.037,209.23,341.99,94.766,77.589,62.898,54.025,23.818,59.863,22.796,38.014,43.353,42.666,42.585,46.822,19.926
0.78405,3643.0,4518.1,8.8166,26.828,41.95,2705.0,74.626,120.42,0.32415,80.23,48.933,2634.0,24.306,50.149,3101.7,22.677,68.336,276.41,341.91,94.542,77.563,62.913,53.659,77.223,57.33,22.376,38.078,34.96,46.878,61.963,41.118,18.589
0.72297,3657.0,4431.6,9.1985,27.411,42.665,2734.6,72.491,120.42,0.33971,79.551,50.514,2666.7,25.351,49.606,3117.5,22.583,72.147,394.49,357.21,93.916,78.117,64.202,53.617,71.224,60.656,26.454,38.17,39.611,45.623,99.686,42.852,18.971
0.26682,3674.8,4558.9,9.3923,26.866,42.61,2707.6,75.122,120.38,0.33488,79.82,49.881,2637.1,25.36,49.041,3100.8,23.137,65.961,231.96,345.11,94.469,77.262,63.391,53.617,25.916,61.451,23.283,38.832,37.751,44.313,55.434,41.734,17.63
0.28913,3667.8,4567.5,9.3646,26.761,42.45,2704.9,75.758,120.42,0.34079,79.889,51.23,2633.0,24.688,51.06,3105.2,22.911,65.936,235.83,340.55,94.63,76.705,63.049,54.132,28.204,62.94,21.474,39.698,41.72,48.988,48.327,41.722,18.254
0.23198,3660.7,4510.2,9.4302,26.973,41.652,2695.4,75.311,120.39,0.33504,80.147,51.029,2624.8,25.383,50.024,3092.6,23.35,65.979,232.62,340.79,94.702,77.27,63.256,53.532,23.162,64.339,22.249,39.624,41.128,46.59,48.295,39.513,17.165
0.3628,3641.0,4589.8,8.7202,27.025,41.84,2717.0,78.523,120.42,0.29845,81.973,51.114,2647.2,25.44,48.024,3117.3,21.668,66.343,218.96,337.1,94.455,79.169,63.06,54.352,36.012,58.606,21.952,35.598,41.379,41.961,46.067,41.668,20.916
0.23537,3648.2,4548.6,9.4129,26.71,42.238,2723.7,75.477,120.67,0.32495,79.992,48.962,2653.6,25.047,49.182,3115.6,21.619,65.771,232.76,344.65,96.119,77.542,62.403,54.306,23.46,62.334,23.285,38.36,35.045,44.641,47.944,49.378,21.208
0.30404,3676.3,4224.6,9.6314,27.375,42.585,2746.6,73.949,120.35,0.38885,78.862,50.535,2675.0,25.099,48.867,3140.9,22.668,70.977,410.6,346.51,94.728,76.691,62.579,50.466,30.178,61.848,23.734,45.53,39.673,43.912,99.92,40.13,19.941
0.21698,3643.7,4539.4,9.3109,27.017,42.244,2710.8,74.632,120.04,0.32511,79.718,50.422,2640.0,24.075,47.774,3107.4,22.488,65.427,227.68,342.37,94.882,77.176,63.083,53.936,21.539,61.773,22.487,39.402,39.341,41.382,46.896,30.636,19.256
0.18355,3663.8,4506.7,9.1937,26.621,41.984,2723.7,75.399,120.39,0.33271,79.507,50.379,2652.3,26.056,49.777,3122.1,22.505,64.293,192.4,339.82,94.775,76.696,63.44,55.164,17.774,74.655,22.15,39.018,39.214,46.017,38.188,40.407,19.244
0.22295,3655.7,4546.9,9.196,26.573,42.512,2701.1,75.366,120.26,0.34572,79.932,49.474,2630.3,22.969,50.843,3099.4,23.502,65.649,227.04,340.87,92.84,77.079,63.214,54.221,21.96,60.364,21.807,41.9,36.551,48.485,46.582,38.308,16.8
0.023183,3730.8,4559.2,10.265,27.041,42.425,2786.3,72.318,120.37,0.32174,75.403,50.253,2720.2,26.09,51.874,3153.6,25.277,65.081,301.99,365.41,94.112,76.404,64.909,55.31,2.494,66.969,30.257,35.241,38.845,50.871,60.312,42.779,12.233
0.23085,3677.0,4495.6,9.3679,26.368,42.113,2709.3,75.077,120.4,0.30409,79.659,49.276,2637.6,25.609,52.132,3104.2,22.312,65.637,232.13,342.59,94.469,76.928,63.204,53.226,22.557,59.909,22.194,36.037,35.968,51.467,47.581,41.341,19.682
0.31376,3646.5,4534.6,9.3698,26.988,42.179,2687.9,74.577,120.42,0.36743,80.54,48.634,2615.4,25.983,48.092,3087.4,23.95,66.668,250.35,339.29,96.507,77.458,63.116,53.517,30.769,59.91,21.34,44.004,34.08,42.117,53.671,42.25,15.74
0.2451,3606.7,4523.4,9.5007,26.766,42.368,2715.3,75.091,120.46,0.3229,79.73,50.53,2644.4,26.218,49.375,3109.3,22.396,65.922,240.29,343.53,90.754,77.338,62.111,53.6,24.333,61.695,22.843,38.647,39.659,45.088,49.902,43.779,19.478
0.0,3617.3,4261.9,9.6296,26.958,42.37,3000.0,73.827,120.39,0.22186,72.965,50.334,2919.9,23.322,49.567,3447.7,22.492,67.298,463.02,307.09,95.626,73.172,62.182,49.11,100.0,71.382,100.03,12.628,39.084,45.531,100.1,28.41,27.172
0.35006,3615.9,4434.9,9.2374,26.914,42.202,2683.1,74.396,120.38,0.35792,80.699,47.608,2609.7,24.965,49.79,3084.1,22.971,66.178,263.31,336.92,94.752,77.623,62.717,53.084,34.513,58.509,20.899,42.557,31.061,46.048,55.612,40.654,18.196
0.0084553,3790.0,4660.4,11.533,26.812,43.726,3000.1,68.698,120.45,0.28527,76.618,48.953,2942.5,23.064,49.184,3353.0,24.018,65.759,331.54,379.4,91.692,79.646,89.29,99.421,0.68717,100.01,-0.042187,3.0587,35.02,44.646,-0.14228,100.08,-0.002923
0.25155,3653.0,4534.7,9.1949,26.627,42.266,2703.3,75.289,120.58,0.32506,80.124,50.431,2633.3,27.124,49.881,3102.0,21.889,65.73,227.33,341.59,92.837,77.002,63.845,53.983,25.028,62.985,22.156,38.501,39.369,46.258,46.701,46.288,20.637
0.25186,3616.8,4503.3,9.3358,26.884,42.34,2705.5,75.174,120.42,0.33796,80.319,50.35,2634.4,24.964,50.035,3102.2,22.384,64.817,243.3,341.29,94.601,77.26,62.412,54.547,24.931,60.843,22.514,40.592,39.129,46.615,48.8,41.665,19.421
0.2304,3640.1,4478.3,9.4327,26.798,42.649,2708.2,74.551,120.41,0.34028,80.166,49.812,2638.1,25.725,49.322,3102.7,22.761,66.278,246.95,343.89,94.554,77.407,63.024,53.428,22.777,62.385,23.002,39.816,37.547,44.965,51.91,42.295,21.311
0.23025,3721.2,4483.1,9.4583,26.235,42.424,2711.1,74.527,120.37,0.33294,79.559,50.394,2640.7,26.578,50.1,3107.0,22.57,65.88,235.52,344.03,94.586,76.915,62.961,53.449,22.513,60.849,23.621,40.108,39.259,46.766,48.542,40.634,18.958
0.23063,3708.9,4549.6,9.3037,26.927,42.346,2699.3,75.342,120.43,0.35242,80.296,48.828,2627.8,26.449,51.358,3098.8,23.37,66.592,252.15,340.42,94.499,77.402,63.513,54.16,22.369,61.768,21.621,41.389,34.652,49.677,52.968,42.557,19.886
0.38094,3668.8,4364.6,9.6818,27.059,42.79,2637.4,72.206,120.43,0.47096,81.428,49.833,2565.9,23.799,49.395,3033.1,23.2,70.561,336.31,344.57,94.504,78.189,63.028,52.833,37.389,61.201,21.255,56.402,37.61,45.134,80.878,41.568,17.447
0.26145,3668.0,4491.7,9.3506,26.906,42.388,2699.7,74.596,120.39,0.34382,79.789,51.981,2628.4,26.188,49.757,3096.2,23.254,65.769,234.42,341.28,94.599,76.942,63.07,53.991,25.727,77.821,22.312,40.873,43.931,45.971,48.4,40.746,17.497
0.0017736,3672.6,4475.7,9.9324,26.899,42.806,2709.2,73.624,120.4,0.30651,80.086,49.644,2644.5,23.944,49.621,3073.8,23.466,68.753,301.97,372.96,93.754,77.933,63.589,54.652,0.24848,63.402,29.793,33.817,37.051,45.656,67.853,42.999,16.39
0.25737,3656.7,4527.2,9.3489,26.498,41.921,2697.0,74.824,120.43,0.34456,80.35,50.47,2626.4,25.825,50.8,3092.6,23.006,65.562,226.71,340.07,94.885,77.405,62.715,53.563,24.821,62.271,20.798,41.412,39.484,48.386,45.935,41.659,18.073
0.20535,3625.3,4491.2,9.4141,26.825,42.552,2705.3,74.449,120.38,0.32951,80.089,49.275,2634.2,25.105,50.114,3102.7,22.753,65.78,231.8,341.72,94.579,77.264,63.532,53.765,20.429,61.613,22.135,39.315,35.967,46.797,47.308,40.758,18.563
0.44265,3628.8,4186.4,9.7827,26.983,42.734,2658.2,71.616,120.43,0.40673,84.13,49.772,2587.5,23.958,49.079,3063.8,22.406,69.632,321.1,337.04,93.791,81.402,62.84,50.188,43.797,65.273,19.836,49.445,37.429,44.402,77.34,41.608,20.071
0.30377,3686.0,4506.5,9.3316,26.967,42.58,2703.7,75.195,120.42,0.33811,80.441,50.594,2631.9,26.686,49.547,3103.2,22.09,65.816,230.57,339.04,94.532,77.156,62.987,53.427,29.687,59.07,21.656,40.394,39.849,45.486,47.713,41.805,20.227
0.28401,3597.3,4559.1,9.5619,26.619,42.429,2601.7,73.808,120.43,0.41815,82.555,49.632,2530.2,25.26,50.125,3000.5,23.165,65.482,152.79,339.13,94.358,79.292,61.42,54.528,27.817,63.259,19.706,51.143,37.017,46.824,30.303,42.14,16.775
0.26278,3719.9,4532.7,9.2972,26.706,42.42,2712.1,76.126,120.41,0.31979,80.392,52.669,2641.7,26.536,48.757,3107.8,23.067,65.659,229.33,341.89,94.414,77.726,62.962,53.964,25.518,59.626,22.557,36.513,45.954,43.657,47.038,41.415,17.801
0.28683,3649.3,4520.7,9.3148,26.66,42.423,2714.2,75.37,120.4,0.33178,79.68,48.401,2643.2,26.709,49.488,3110.3,21.325,65.433,228.5,341.99,94.567,77.167,63.512,54.381,28.144,60.342,22.534,39.009,33.395,45.349,38.407,42.03,21.998
0.28725,3642.5,4479.7,9.2269,26.692,42.291,2703.3,74.853,120.42,0.3369,80.427,51.988,2632.1,25.077,50.788,3102.0,22.131,66.233,243.41,340.37,94.595,77.264,63.863,53.573,28.638,60.776,21.854,39.741,43.95,48.358,46.592,40.603,20.086
0.0029681,3719.5,4585.9,9.9715,26.783,42.7,2736.2,74.162,120.38,0.40223,79.689,48.894,2673.9,25.217,49.905,3096.0,22.559,70.989,361.14,375.85,93.519,78.646,64.585,56.524,0.17763,64.835,31.555,44.024,34.844,46.314,87.534,43.126,18.185
0.23825,3708.2,4501.2,9.2605,26.275,42.134,2696.7,75.552,120.41,0.3478,80.335,50.588,2626.8,23.583,51.501,3093.6,23.301,65.875,228.74,340.74,94.576,77.429,63.741,53.27,22.841,62.924,21.673,41.355,39.829,50.007,48.067,40.832,17.281
0.25227,3576.3,4454.3,9.4455,26.982,42.1,2711.0,74.826,120.4,0.34102,79.943,49.176,2638.9,25.292,49.81,3106.0,22.358,65.908,235.49,342.16,94.889,77.177,62.239,54.026,24.937,62.089,22.627,40.117,35.674,46.094,49.235,42.755,19.583
0.26525,3650.9,4481.8,9.4217,27.146,42.333,2699.4,74.505,120.74,0.36636,80.096,50.222,2627.7,25.754,49.518,3097.0,22.732,65.652,226.11,340.77,93.993,77.437,62.087,54.033,25.902,62.377,22.035,43.758,38.753,45.418,46.833,51.233,18.606
0.30748,3691.3,4687.6,9.6777,26.878,43.046,2696.0,74.419,120.41,0.71681,81.255,49.86,2624.4,24.52,50.682,3093.7,22.984,63.003,128.09,344.25,94.537,79.222,63.571,56.599,30.314,63.31,22.102,85.308,37.688,48.113,24.717,41.781,16.722
0.44796,3638.3,4640.4,8.7108,26.792,42.029,2720.6,77.106,120.36,0.26757,78.739,50.563,2650.0,23.941,50.529,3113.1,23.022,64.841,217.21,341.24,94.979,76.006,63.555,54.64,43.722,56.999,23.371,31.554,39.758,47.759,43.021,39.654,18.422
0.28238,3684.4,4484.2,9.3375,26.821,42.43,2699.2,74.753,120.44,0.33411,80.254,48.37,2627.1,24.239,49.786,3097.7,23.18,65.305,218.16,339.71,94.608,77.125,62.948,53.547,27.669,60.637,21.414,39.169,33.304,46.039,44.762,41.481,17.614
0.27145,3715.3,4633.7,9.5411,27.575,42.409,2681.4,74.795,120.38,0.68166,81.582,48.587,2609.5,26.546,48.051,3085.3,23.119,63.333,135.01,338.67,94.413,78.831,63.775,55.063,26.894,64.455,20.826,81.502,33.941,42.024,25.87,41.092,16.466
0.23319,3639.2,4520.2,9.5142,27.402,42.593,2706.1,74.339,120.41,0.33275,80.152,48.894,2634.4,25.743,50.068,3102.1,23.758,65.636,231.64,341.35,94.658,77.466,63.134,54.458,23.205,60.284,22.316,39.687,34.846,46.692,47.334,40.646,16.204
0.27046,3716.2,4488.7,9.4171,26.995,42.436,2720.3,75.355,120.45,0.34018,79.81,48.61,2649.3,25.156,48.533,3115.6,22.233,65.623,231.17,343.73,94.471,77.016,63.144,53.856,26.615,60.774,22.81,39.202,34.008,43.14,47.356,37.333,19.839
0.29304,3628.9,4525.3,9.269,26.671,42.36,2703.7,75.529,120.4,0.33919,80.192,48.135,2633.3,25.134,49.414,3100.0,22.731,66.264,244.31,342.3,94.663,77.199,62.202,54.308,28.519,63.715,22.491,39.631,32.613,45.179,51.327,41.286,21.476
0.26041,3657.0,4450.6,9.5321,27.026,42.148,2696.7,73.238,120.42,0.33442,80.139,49.985,2624.5,24.066,50.655,3095.7,23.331,64.787,228.56,340.35,94.609,77.402,63.677,53.668,25.677,60.672,21.54,39.561,38.056,48.05,45.78,42.204,17.263
0.24683,3601.2,4545.6,9.3631,27.139,41.869,2706.0,75.072,120.4,0.34174,79.526,49.453,2635.3,24.399,51.267,3100.2,23.226,65.966,239.99,343.61,94.837,77.0,62.733,53.585,24.482,62.135,23.07,40.157,36.49,49.466,50.083,41.534,17.518
-0.00015714,3604.9,4261.2,9.2134,27.201,42.087,2931.6,74.42,120.41,0.22988,74.621,50.861,2850.2,27.169,48.619,3382.9,21.277,68.345,449.11,302.51,95.901,73.24,62.135,51.546,99.783,61.787,16.329,29.257,40.633,43.338,99.818,37.604,25.393
0.23872,3728.0,4559.2,9.3543,26.977,42.066,2698.6,75.6,120.43,0.31856,79.967,49.353,2628.2,24.765,49.55,3093.1,23.406,65.883,236.37,342.3,94.686,77.131,63.727,54.164,23.497,58.125,22.641,38.288,36.197,45.492,48.814,42.315,17.085
0.25135,3714.5,4497.9,9.4163,27.387,42.555,2694.7,75.755,120.39,0.33876,80.341,49.896,2621.3,23.523,50.085,3096.1,23.174,65.493,222.97,339.5,94.627,77.25,63.08,53.238,24.593,59.909,22.347,40.411,37.793,46.732,45.431,41.704,17.536
0.27035,3655.0,4553.3,9.3099,27.118,42.783,2706.2,74.838,120.42,0.3387,79.824,50.387,2634.6,25.037,48.77,3104.4,23.184,65.392,221.44,341.55,94.695,77.221,62.712,54.063,26.492,60.934,22.28,39.994,39.239,43.687,45.271,38.07,17.55
0.28263,3693.5,4478.4,9.0787,27.351,42.231,2702.6,75.064,120.38,0.31314,80.417,50.676,2630.0,23.566,49.547,3103.7,22.039,66.384,241.47,338.96,94.59,77.28,62.988,53.269,27.92,61.484,22.871,36.658,40.09,45.485,51.79,41.215,20.326
0.33418,3629.7,4430.5,9.0618,26.645,42.004,2651.6,74.878,120.35,0.33708,79.915,49.805,2575.4,25.968,49.119,3062.6,23.791,64.05,167.8,324.97,95.713,75.352,61.407,52.443,32.794,59.581,17.756,41.895,37.525,44.496,32.971,37.401,17.817
0.20009,3614.2,4445.0,9.3223,26.992,42.089,2700.0,74.881,120.37,0.38103,80.008,50.021,2628.8,26.34,50.918,3094.5,22.788,66.733,251.64,343.18,94.625,77.192,62.795,53.659,20.156,62.852,22.579,45.448,38.161,48.658,50.603,40.907,18.541
0.50907,3584.0,4431.8,8.5446,26.875,42.532,2662.3,76.152,120.43,0.32005,80.532,50.333,2585.2,25.113,50.969,3079.3,23.918,61.534,134.01,317.98,95.716,76.162,61.941,52.808,50.131,70.487,16.634,40.661,39.079,48.777,25.783,39.181,16.581
0.26472,3640.6,4537.5,9.2954,26.949,42.592,2715.9,74.96,120.4,0.33487,80.197,50.432,2644.7,26.167,49.652,3111.3,22.475,66.129,240.57,342.82,94.609,77.396,62.459,53.865,26.119,63.255,22.796,39.396,39.372,45.729,49.81,45.798,19.193
0.19346,3698.1,4494.0,9.3092,27.163,42.373,2705.7,75.375,120.61,0.35743,80.082,49.823,2635.5,24.51,49.705,3101.6,23.618,65.881,236.51,343.78,92.756,77.134,63.939,53.641,18.759,60.046,22.747,42.474,37.58,45.851,48.532,47.03,16.521
0.26931,3684.2,4675.8,9.5756,26.555,42.867,2724.2,74.081,120.42,0.78564,80.408,51.573,2651.1,24.91,51.262,3125.7,22.039,62.878,150.91,340.99,94.497,78.672,64.431,56.096,26.733,66.365,21.602,93.546,42.73,49.454,28.807,41.613,19.597
0.24395,3696.7,4491.9,9.2371,27.076,41.944,2714.3,75.577,120.42,0.34997,79.989,49.914,2644.7,24.533,51.568,3108.9,21.707,65.604,230.75,343.51,94.387,77.635,63.786,53.708,24.089,63.032,23.162,40.548,37.847,50.162,47.216,41.382,21.009
0.23991,3688.4,4508.4,9.2792,26.629,42.262,2696.8,74.63,120.38,0.32532,80.096,50.588,2625.1,25.699,51.215,3093.9,23.049,66.431,244.64,340.92,94.512,76.938,62.603,52.546,23.65,60.292,22.11,39.108,39.829,49.347,51.912,40.66,17.923
0.25392,3685.4,4705.7,9.712,26.952,42.806,2702.5,75.841,120.42,0.68842,81.104,50.618,2631.3,24.982,48.784,3101.3,22.908,62.318,119.89,342.67,94.523,79.263,63.537,55.785,25.159,63.704,22.041,81.942,39.918,43.721,22.037,41.623,16.962
0.25082,3652.7,4547.6,9.38,27.273,42.273,2709.8,74.052,120.4,0.3565,80.177,51.446,2638.0,23.753,49.292,3107.6,23.848,65.328,221.05,341.26,94.785,77.488,62.487,54.38,24.512,61.407,22.512,41.863,42.355,44.894,45.1,36.634,15.983
0.17001,3753.9,4498.7,9.5387,27.082,42.491,2694.1,75.534,120.39,0.39421,80.191,50.081,2624.0,26.16,48.733,3087.3,22.99,72.047,385.2,346.47,94.256,77.344,64.229,54.15,16.048,63.691,23.197,46.584,38.339,43.602,97.134,41.943,18.299
-0.0006203,3666.4,4518.2,9.6758,26.833,42.258,2759.2,73.863,120.4,0.32058,79.855,49.376,2685.2,26.206,50.268,3178.3,21.778,64.803,230.19,325.24,95.02,77.056,62.128,53.512,99.755,62.611,19.049,39.046,36.263,47.154,46.458,40.026,21.075
0.21753,3706.9,4500.1,9.3392,26.462,42.752,2694.1,75.184,120.41,0.34805,80.389,51.018,2622.2,24.864,51.672,3094.5,23.346,65.916,227.96,339.36,94.416,77.133,64.341,53.629,21.246,61.814,21.228,41.231,41.096,50.404,48.529,41.367,17.13
0.26824,3584.6,4560.9,9.5814,27.163,42.395,2695.3,74.761,120.39,0.35567,80.281,49.481,2622.8,24.9,50.763,3092.9,22.76,66.306,245.74,340.72,94.784,77.412,62.066,54.326,26.48,59.205,21.949,42.357,36.572,48.3,51.809,41.08,18.553
0.30882,3689.4,4386.1,9.3134,26.656,41.875,2696.3,74.13,120.42,0.32022,80.001,49.473,2602.2,26.113,51.905,3092.7,22.877,66.264,246.99,335.16,94.634,76.918,62.095,53.134,30.561,62.442,18.576,38.035,36.55,50.943,51.98,40.92,18.48
0.24846,3654.9,4554.6,9.3472,27.122,42.534,2705.9,74.393,120.41,0.34591,79.921,49.994,2634.4,24.7,50.403,3103.1,24.17,65.549,229.62,341.22,94.643,76.904,63.462,54.042,24.105,61.864,22.076,40.904,38.081,47.468,46.796,45.05,15.282
0.74614,3703.9,4438.5,8.7363,26.882,41.994,2705.3,75.745,120.43,0.31678,80.163,51.242,2633.4,24.91,51.314,3103.0,23.299,66.814,242.79,339.65,94.517,77.614,62.968,53.479,73.327,57.556,22.178,37.681,41.754,49.576,51.863,41.065,17.265
0.10144,3679.5,4602.2,10.132,26.87,42.912,2754.5,72.812,120.38,0.35283,78.129,50.118,2686.8,24.852,50.184,3135.5,23.67,66.944,300.89,359.9,93.941,76.594,63.003,53.584,10.307,66.981,26.871,39.298,38.448,46.961,64.7,42.428,16.891
0.29989,3671.1,4512.1,9.2189,26.976,42.333,2688.7,74.435,120.39,0.36851,80.367,48.674,2616.1,27.398,49.112,3090.9,23.047,66.115,234.6,338.19,94.755,77.528,62.924,53.739,29.346,61.578,21.871,43.966,34.198,44.479,48.89,40.202,17.944
0.72642,3695.8,4523.5,8.8056,26.409,41.98,2710.8,75.318,120.4,0.32123,79.809,49.89,2640.5,24.447,49.227,3103.1,22.153,68.144,276.41,345.51,94.523,76.717,62.851,52.99,71.682,59.564,23.152,36.789,37.775,44.744,60.72,41.276,19.905
0.22638,3690.1,4539.8,9.4057,26.826,42.732,2709.7,74.995,120.37,0.32909,79.692,48.99,2638.7,27.051,50.257,3104.1,22.412,65.664,232.57,343.73,94.577,77.196,62.432,53.633,22.136,59.452,23.0,38.5,35.128,47.13,47.364,39.73,19.417
0.53342,3575.7,4204.9,9.4259,26.711,42.443,2639.6,72.303,120.43,0.36266,81.343,51.632,2562.6,26.295,51.117,3061.2,23.399,63.157,192.47,317.62,95.115,76.675,61.582,50.311,52.734,61.372,15.523,45.276,42.903,49.12,38.922,39.53,19.524
0.023074,3721.1,4710.2,9.6805,26.776,42.516,2860.0,76.041,120.42,0.27536,76.81,48.367,2795.5,22.67,50.107,3229.5,22.374,65.042,263.57,360.6,93.486,75.072,65.043,57.031,2.5921,65.706,30.933,29.715,33.295,46.781,52.519,44.629,20.952
0.294,3667.2,4472.1,9.2001,26.975,42.411,2691.8,75.761,120.42,0.33168,80.675,51.19,2619.4,26.442,48.99,3091.6,22.552,66.214,233.91,339.5,94.555,77.638,63.388,53.095,29.036,61.154,21.255,39.503,41.601,44.197,48.922,41.523,19.051
0.25933,3620.3,4506.4,9.3752,27.12,42.462,2700.3,75.122,120.38,0.32062,80.017,49.08,2628.9,23.635,48.602,3097.8,22.52,65.712,228.51,340.16,94.696,76.792,62.779,53.858,25.766,61.296,22.086,38.114,35.393,43.3,46.783,40.026,19.215
0.23121,3714.0,4663.0,9.6494,26.89,42.864,2677.9,74.5,120.4,0.70008,81.569,49.167,2605.2,23.497,50.028,3081.5,22.022,63.819,145.6,340.4,94.499,78.928,63.731,56.235,22.402,62.653,20.758,83.633,35.649,46.598,28.268,41.165,19.026
0.23847,3616.0,4536.6,9.1807,26.542,42.141,2706.8,75.322,120.43,0.3373,80.115,48.885,2635.4,25.084,49.46,3101.0,23.027,65.774,229.98,342.12,93.494,77.393,62.694,53.761,23.802,58.301,22.421,40.24,34.818,45.285,47.786,41.259,17.969
0.24266,3654.4,4579.6,9.7174,26.662,42.284,2693.7,74.651,120.39,0.68133,80.997,48.564,2622.1,26.119,50.021,3092.7,22.625,62.751,126.64,343.02,94.663,78.826,62.707,55.589,23.859,63.606,21.649,80.618,33.875,46.583,23.605,41.667,17.61
0.24271,3654.7,4552.2,9.3996,26.879,42.491,2700.5,75.405,120.4,0.33365,80.205,47.927,2628.3,25.949,48.054,3101.2,23.904,65.824,231.09,339.37,94.558,76.995,63.453,54.012,24.039,59.998,21.324,39.736,32.0,42.03,47.539,40.692,15.816
-0.00026106,3668.5,4481.8,9.548,27.134,42.1,2858.0,75.401,120.4,0.25899,76.844,50.941,2783.5,25.218,49.513,3275.8,22.13,64.38,282.77,325.97,95.024,75.777,62.468,54.361,99.795,64.261,21.326,31.579,40.871,45.407,55.634,40.382,21.048
0.25101,3700.9,4570.0,9.4004,26.925,42.288,2707.7,74.679,120.42,0.33343,80.01,49.633,2635.7,25.953,50.094,3105.3,22.829,67.068,265.36,340.75,94.458,77.149,64.63,53.911,24.428,60.164,22.152,38.914,37.019,46.751,45.859,41.556,18.398
0.10851,3657.9,4450.9,9.7693,27.166,42.434,2741.7,73.259,120.43,0.36155,81.287,49.627,2674.8,23.076,49.024,3130.8,23.405,68.468,283.31,351.64,93.677,78.762,63.832,53.411,11.084,66.563,25.25,42.969,37.001,44.276,62.763,42.643,17.354
0.83502,3664.0,4494.4,8.6045,27.17,41.906,2697.9,75.616,120.41,0.31033,80.498,49.229,2626.1,22.995,50.414,3098.8,23.238,67.13,245.74,337.13,94.686,77.419,62.416,54.441,82.218,57.152,21.472,36.52,35.83,47.492,53.336,40.787,17.467
0.27083,3676.7,4673.8,9.6064,27.013,42.788,2705.1,74.717,120.42,0.67631,81.391,50.532,2632.8,23.936,49.114,3104.3,22.458,63.276,142.45,344.29,94.232,79.238,63.918,55.548,26.805,63.568,22.11,79.069,39.664,44.484,27.099,41.992,18.017
0.29887,3699.6,4430.0,9.4876,26.948,42.722,2708.8,75.279,120.44,0.34221,80.096,50.28,2639.3,24.666,49.882,3103.5,22.72,66.527,267.23,344.35,94.339,77.575,62.692,53.177,29.417,61.542,23.163,39.671,38.925,46.261,52.477,42.283,18.604
0.35006,3626.6,4588.2,8.2128,26.634,41.397,2709.6,80.057,120.43,0.31208,82.324,48.775,2636.3,23.911,50.062,3123.5,22.119,65.186,172.27,322.81,95.084,77.747,62.614,54.539,34.867,54.31,18.422,38.453,34.496,46.677,34.806,40.382,19.736
0.29476,3620.7,4479.1,9.2523,26.652,42.667,2684.9,75.129,120.42,0.33751,80.539,50.317,2611.4,25.026,48.766,3087.6,23.552,65.858,229.19,335.36,94.965,77.143,61.892,54.149,28.881,60.562,20.224,41.267,39.033,43.679,47.524,41.601,16.815
0.0,3613.5,4219.7,9.6833,26.772,42.374,3000.0,73.712,120.42,0.20993,73.158,50.291,2920.5,25.354,49.732,3446.3,22.644,67.349,462.28,308.15,95.712,73.321,66.596,48.7,100.0,88.113,-0.06095,4.4015,38.958,45.915,100.15,100.04,30.17
0.16666,3666.9,4501.0,9.142,26.708,42.038,2721.2,76.407,120.38,0.31413,79.663,51.387,2650.3,24.901,50.702,3117.2,23.167,62.542,147.09,340.49,94.741,76.98,64.004,54.767,16.013,63.365,22.539,36.884,42.182,48.159,27.884,40.328,20.25
0.1973,3663.0,4602.4,9.326,26.878,41.993,2726.4,74.758,120.41,0.30608,79.53,51.222,2656.3,26.194,49.503,3120.2,22.586,64.918,259.17,344.12,94.647,77.226,62.184,54.749,19.233,62.717,23.503,36.927,41.697,45.385,52.543,41.351,18.933
0.26483,3681.5,4517.0,9.2986,26.952,42.286,2712.1,74.634,120.39,0.32491,80.167,48.714,2641.3,24.786,50.874,3109.4,23.925,65.468,227.82,340.79,94.579,77.402,63.195,54.235,26.083,61.199,22.105,38.896,34.316,48.558,46.31,41.089,18.611
0.29504,3596.8,4537.3,9.5006,26.186,42.214,2703.2,74.264,120.39,0.36886,80.383,50.523,2632.7,25.126,51.927,3102.1,21.639,65.468,214.94,339.8,94.85,77.558,63.281,53.681,29.222,62.049,21.934,44.557,39.639,50.995,43.311,39.931,21.194
0.1786,3644.6,4493.3,9.4612,27.076,42.395,2694.9,75.044,120.37,0.3256,79.922,48.92,2623.3,25.221,51.55,3092.1,23.378,65.865,227.32,340.56,94.95,76.599,62.766,53.752,17.535,61.158,21.883,37.907,34.921,50.122,46.8,43.483,17.076
0.20145,3678.7,4422.0,9.9663,26.738,42.842,2681.3,72.832,120.39,0.39282,81.317,48.945,2612.3,25.429,50.84,3071.6,22.777,72.252,392.64,353.16,93.884,74.442,63.845,53.704,19.574,63.486,23.569,44.69,34.995,48.477,99.969,43.159,19.733
0.23053,3672.6,4532.0,9.3673,26.845,42.26,2699.8,75.25,120.4,0.34508,80.298,49.401,2628.1,27.183,50.562,3096.9,24.017,65.552,211.34,340.52,94.696,77.196,62.355,53.778,22.789,61.552,22.037,40.664,36.337,47.834,42.522,41.765,15.587
